angle,fps
705.57477,801.8566
705.67474,805.4724
705.7747,804.14844
705.8747,809.0776
705.9747,817.0168
706.07465,818.9654
706.1746,817.55493
706.2746,816.9059
706.3746,798.69086
706.47455,797.6528
706.5745,801.42993
706.6745,801.8822
706.7745,797.9774
706.87445,791.6942
706.9744,812.49835
707.0744,811.35
707.1744,813.69586
707.27435,815.3987
707.3743,833.70135
707.4743,833.5309
707.5743,830.27167
707.67426,806.79877
707.77423,806.71515
707.8742,812.3185
707.9742,798.78064
708.07416,801.7047
708.17413,797.2846
708.2741,803.832
708.3741,806.89294
708.47406,808.3052
708.57404,810.8287
708.674,824.68787
708.774,832.0203
708.87396,832.8631
708.97394,833.3003
709.0739,809.66223
709.1739,809.4508
709.27386,805.1735
709.37384,803.263
709.4738,799.9944
709.5738,797.4181
709.67377,804.09143
709.77374,799.5601
709.8737,799.7592
709.9737,802.7611
710.07367,822.1164
710.17365,824.25793
710.2736,822.8426
710.3736,799.04706
710.4736,802.11896
710.57355,803.08563
710.6735,802.3854
710.7735,801.7635
710.8735,799.33374
710.97345,796.5747
711.0734,797.7062
711.1734,799.1319
711.2734,797.00793
711.37335,819.0098
711.4733,818.9188
711.5733,816.4075
711.6733,797.4259
711.77325,796.94037
711.8732,796.4393
711.9732,796.1327
712.0732,787.7653
712.17316,794.8644
712.27313,796.2815
712.3731,793.7501
712.4731,792.46924
712.57306,793.0053
712.67303,812.71405
712.773,811.93066
712.873,813.77795
712.97296,796.63544
713.07294,800.4953
713.1729,793.3963
713.2729,789.73926
713.37286,794.8209
713.47284,794.787
713.5728,796.5603
713.6728,791.78094
713.77277,792.8268
713.87274,791.03253
713.9727,806.1596
714.0727,812.4064
714.17267,811.8541
714.27264,810.13934
714.3726,787.24835
714.4726,786.3902
714.5726,783.11
714.67255,785.9635
714.7725,782.1917
714.8725,781.3689
714.9725,783.378
715.07245,776.6187
715.1724,772.38794
715.2724,779.4867
715.3724,796.9667
715.47235,791.8552
715.5723,791.88
715.6723,773.2274
715.7723,764.5792
715.87225,779.9544
715.9722,781.3854
716.0722,784.53906
716.1722,786.43695
716.27216,783.48865
716.37213,781.60376
716.4721,785.73846
716.5721,785.00256
716.67206,800.6229
716.77203,808.51697
716.872,775.0596
716.972,772.2102
717.07196,768.77264
717.17194,769.04504
717.2719,766.4928
717.3719,770.16907
717.47186,768.8378
717.57184,767.1034
717.6718,769.01544
717.7718,770.42596
717.87177,785.5577
717.97174,786.0393
718.0717,784.8017
718.1717,764.9347
718.27167,765.58405
718.37164,762.91736
718.4716,762.4317
718.5716,763.33673
718.6716,762.6807
718.77155,760.6014
718.8715,763.60425
718.9715,762.82306
719.0715,763.83264
719.17145,781.53546
719.2714,779.1822
719.3714,778.5399
719.4714,770.43695
719.57135,699.1881
719.6713,705.287
719.7713,706.74066
719.8713,695.51685
719.97125,684.907
720.0712,672.25726
720.1712,655.03094
